File name	md5	FTP url	Assay	Description	Instrument	Cell line	Cell type	Biosample	Archive	Accession type	Accession	Archive url	Cell line growing conditions for this assay	Cell line passage number for this assay	Disease status	Sex	Assay description
HPSI0914i-suop_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	87bbb84ff8f0fb438fcee22d7ff231ea	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376035/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-suop_2	iPSC	SAMEA4343049	ENA	ANALYSIS_ID	ERZ376035	http://www.ebi.ac.uk/ena/data/view/ERZ376035	Feeder-free	9	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-suop_5.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	e7c433eacbe23d12f8cb4652709c2b83	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376073/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-suop_5	iPSC	SAMEA4343052	ENA	ANALYSIS_ID	ERZ376073	http://www.ebi.ac.uk/ena/data/view/ERZ376073	Feeder-free	9	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-vaka_5.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20170703.tsv	a1bc930d44fc62208176ebd581cf80d5	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487599/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-vaka_5	iPSC	SAMEA3853165	ENA	ANALYSIS_ID	ERZ487599	http://www.ebi.ac.uk/ena/data/view/ERZ487599	Feeder-free	11	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-yuvg_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20180131.tsv	8b786a1c2ceb46ddd69d625148313a85	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487602/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-yuvg_2	iPSC	SAMEA104009796	ENA	ANALYSIS_ID	ERZ487602	http://www.ebi.ac.uk/ena/data/view/ERZ487602	Feeder-free	10	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-zerv_7.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	f3873683538ffec8415c822c04c18a26	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376064/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-zerv_7	iPSC	SAMEA4089453	ENA	ANALYSIS_ID	ERZ376064	http://www.ebi.ac.uk/ena/data/view/ERZ376064	Feeder-free	14	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-zerv_8.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	1c2836e9d757b60441557e63290eee90	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376054/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-zerv_8	iPSC	SAMEA4089454	ENA	ANALYSIS_ID	ERZ376054	http://www.ebi.ac.uk/ena/data/view/ERZ376054	Feeder-free	15	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-cups_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	c0ef779b69ed76aff832e46b65648785	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267055/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-cups_3	iPSC	SAMEA2498700	ENA	ANALYSIS_ID	ERZ267055	http://www.ebi.ac.uk/ena/data/view/ERZ267055	Feeder-dependent	23	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-garx_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	1fa6b4a59b634d85dff5430f3c6e2c3a	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267053/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-garx_2	iPSC	SAMEA2398552	ENA	ANALYSIS_ID	ERZ267053	http://www.ebi.ac.uk/ena/data/view/ERZ267053	Feeder-free	21	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-hiaf_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20170703.tsv	0fe231ca4b671c0632632734296b59aa	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487577/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-hiaf_1	iPSC	SAMEA2609968	ENA	ANALYSIS_ID	ERZ487577	http://www.ebi.ac.uk/ena/data/view/ERZ487577	Feeder-free	27	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-hiaf_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	62aeaa5ad07b43bb561f095840edf6ae	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267029/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-hiaf_2	iPSC	SAMEA2609971	ENA	ANALYSIS_ID	ERZ267029	http://www.ebi.ac.uk/ena/data/view/ERZ267029	Feeder-free	25	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-jogf_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	605070d7adb2e6dcc97b965e42a092ab	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267027/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-jogf_2	iPSC	SAMEA2398028	ENA	ANALYSIS_ID	ERZ267027	http://www.ebi.ac.uk/ena/data/view/ERZ267027	Feeder-free	24	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-jufd_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	6cc0ac2a5e36abc71a1b0aa12bb28055	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267006/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-jufd_2	iPSC	SAMEA2399463	ENA	ANALYSIS_ID	ERZ267006	http://www.ebi.ac.uk/ena/data/view/ERZ267006	Feeder-free	30	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-jufd_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	7f19aa0ac532a682b15be29423a44046	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267067/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-jufd_3	iPSC	SAMEA2399461	ENA	ANALYSIS_ID	ERZ267067	http://www.ebi.ac.uk/ena/data/view/ERZ267067	Feeder-free	38	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-kuxp_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	00dd3a0677e87614d2d77a9abf3a1288	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267033/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-kuxp_1	iPSC	SAMEA2547622	ENA	ANALYSIS_ID	ERZ267033	http://www.ebi.ac.uk/ena/data/view/ERZ267033	Feeder-free	28	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-pamv_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	b89d169065b17c189c465d05e2c8f330	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267043/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-pamv_1	iPSC	SAMEA2474458	ENA	ANALYSIS_ID	ERZ267043	http://www.ebi.ac.uk/ena/data/view/ERZ267043	Feeder-free	32	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-pamv_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	d77e399cf9cd89cc36aeea5d759e39b3	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267010/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-pamv_3	iPSC	SAMEA2474454	ENA	ANALYSIS_ID	ERZ267010	http://www.ebi.ac.uk/ena/data/view/ERZ267010	Feeder-free	33	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-sebz_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	8d5c2b500837d48fa8424a8f3562ad0d	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267023/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-sebz_1	iPSC	SAMEA2420640	ENA	ANALYSIS_ID	ERZ267023	http://www.ebi.ac.uk/ena/data/view/ERZ267023	Feeder-free	43	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-sita_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	aa4f8a99a2a2422fae2c61f140927d91	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376141/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-sita_1	iPSC	SAMEA3848359	ENA	ANALYSIS_ID	ERZ376141	http://www.ebi.ac.uk/ena/data/view/ERZ376141	Feeder-free	19	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-wopl_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	d633d31b15133cfe5eaf1e341a667c28	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267038/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-wopl_1	iPSC	SAMEA2398080	ENA	ANALYSIS_ID	ERZ267038	http://www.ebi.ac.uk/ena/data/view/ERZ267038	Feeder-free	22	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-wuye_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	ec7e8132f936feca2ee30f6242242afd	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267005/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-wuye_2	iPSC	SAMEA2518332	ENA	ANALYSIS_ID	ERZ267005	http://www.ebi.ac.uk/ena/data/view/ERZ267005	Feeder-free	37	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-wuye_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	b1ec9acc156b6b2d6fde0cce640df098	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267059/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-wuye_3	iPSC	SAMEA2518334	ENA	ANALYSIS_ID	ERZ267059	http://www.ebi.ac.uk/ena/data/view/ERZ267059	Feeder-free	22	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-yemz_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	29f47873da4d484294e6464aebe33bae	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267004/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-yemz_1	iPSC	SAMEA2613912	ENA	ANALYSIS_ID	ERZ267004	http://www.ebi.ac.uk/ena/data/view/ERZ267004	Feeder-free	21	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-yemz_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	a0399db3a92ee201968bd2c53454060e	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ266/ERZ266974/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-yemz_3	iPSC	SAMEA2613897	ENA	ANALYSIS_ID	ERZ266974	http://www.ebi.ac.uk/ena/data/view/ERZ266974	Feeder-free	22	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1013i-zagm_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	05eed4fc912389dfc9ca141d7ad57f76	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376125/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1013i-zagm_1	iPSC	SAMEA4303619	ENA	ANALYSIS_ID	ERZ376125	http://www.ebi.ac.uk/ena/data/view/ERZ376125	Feeder-free	8	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-babz_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	6bffba7b2da5f492eb124914ad3ad25e	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376104/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-babz_3	iPSC	SAMEA3854226	ENA	ANALYSIS_ID	ERZ376104	http://www.ebi.ac.uk/ena/data/view/ERZ376104	Feeder-free	19	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-bilx_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	fe7de43aaef705f0bc51ed0d2d10e39d	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376057/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-bilx_1	iPSC	SAMEA3374091	ENA	ANALYSIS_ID	ERZ376057	http://www.ebi.ac.uk/ena/data/view/ERZ376057	Feeder-free	13	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-bilx_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	25423c03f97875ac8ea47a5d9f143793	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376131/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-bilx_2	iPSC	SAMEA3374092	ENA	ANALYSIS_ID	ERZ376131	http://www.ebi.ac.uk/ena/data/view/ERZ376131	Feeder-free	29	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-eesb_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	8f18ef61e9ec5a3f05f8fae876db54c2	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376030/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-eesb_1	iPSC	SAMEA3470401	ENA	ANALYSIS_ID	ERZ376030	http://www.ebi.ac.uk/ena/data/view/ERZ376030	Feeder-free	10	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-juuy_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	f78b8d9c7f7f05ccafd60cddbc4b9b00	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376092/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-juuy_2	iPSC	SAMEA3853131	ENA	ANALYSIS_ID	ERZ376092	http://www.ebi.ac.uk/ena/data/view/ERZ376092	Feeder-free	24	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-kefb_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	f0e5a1c6c36bfb549679e95cacf51a43	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376075/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-kefb_1	iPSC	SAMEA3853038	ENA	ANALYSIS_ID	ERZ376075	http://www.ebi.ac.uk/ena/data/view/ERZ376075	Feeder-free	20	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-nosn_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	5c3ef83a956367d2d156cba6608d47ef	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376138/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-nosn_1	iPSC	SAMEA3964907	ENA	ANALYSIS_ID	ERZ376138	http://www.ebi.ac.uk/ena/data/view/ERZ376138	Feeder-free	11	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-nosn_6.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	c739004b0ba0c4d4aa4dbf923aeb4c1a	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376069/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-nosn_6	iPSC	SAMEA3964906	ENA	ANALYSIS_ID	ERZ376069	http://www.ebi.ac.uk/ena/data/view/ERZ376069	Feeder-free	13	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-qayj_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	d8966ca3287ff1796c7a38fecfd8eda9	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376060/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-qayj_3	iPSC	SAMEA3963885	ENA	ANALYSIS_ID	ERZ376060	http://www.ebi.ac.uk/ena/data/view/ERZ376060	Feeder-free	18	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI1014i-qayj_4.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	21d00c83bcfc8efe02addd7d3f376ce6	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376136/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI1014i-qayj_4	iPSC	SAMEA3963884	ENA	ANALYSIS_ID	ERZ376136	http://www.ebi.ac.uk/ena/data/view/ERZ376136	Feeder-free	19	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
